sentid	contextid	pairid	comparison	lemma	condition	sentence	ROI
1409	8	705	unexpected	fill	simple	The author fill	2
1410	8	705	expected	fill	simple	The author fills	2
1411	8	706	unexpected	finance	simple	The author finance	2
1412	8	706	expected	finance	simple	The author finances	2
1413	8	707	unexpected	find	simple	The author find	2
1414	8	707	expected	find	simple	The author finds	2
1415	8	708	unexpected	fine-tune	simple	The author fine-tune	2
1416	8	708	expected	fine-tune	simple	The author fine-tunines	2
1417	8	709	unexpected	fine	simple	The author fine	2
1418	8	709	expected	fine	simple	The author fines	2
1419	8	710	unexpected	finger	simple	The author finger	2
1420	8	710	expected	finger	simple	The author fingers	2
1421	8	711	unexpected	finish	simple	The author finish	2
1422	8	711	expected	finish	simple	The author finishes	2
1423	8	712	unexpected	fire	simple	The author fire	2
1424	8	712	expected	fire	simple	The author fires	2
1425	8	713	unexpected	firm	simple	The author firm	2
1426	8	713	expected	firm	simple	The author firms	2
1427	8	714	unexpected	fit	simple	The author fit	2
1428	8	714	expected	fit	simple	The author fits	2
1429	8	715	unexpected	fix	simple	The author fix	2
1430	8	715	expected	fix	simple	The author fixes	2
1431	8	716	unexpected	flash	simple	The author flash	2
1432	8	716	expected	flash	simple	The author flashes	2
1433	8	717	unexpected	flatten	simple	The author flatten	2
1434	8	717	expected	flatten	simple	The author flattens	2
1435	8	718	unexpected	flaunt	simple	The author flaunt	2
1436	8	718	expected	flaunt	simple	The author flaunts	2
1437	8	719	unexpected	flay	simple	The author flay	2
1438	8	719	expected	flay	simple	The author flays	2
1439	8	720	unexpected	flee	simple	The author flee	2
1440	8	720	expected	flee	simple	The author flees	2
1441	8	721	unexpected	flinch	simple	The author flinch	2
1442	8	721	expected	flinch	simple	The author flinches	2
1443	8	722	unexpected	flip	simple	The author flip	2
1444	8	722	expected	flip	simple	The author flips	2
1445	8	723	unexpected	float	simple	The author float	2
1446	8	723	expected	float	simple	The author floats	2
1447	8	724	unexpected	flood	simple	The author flood	2
1448	8	724	expected	flood	simple	The author floods	2
1449	8	725	unexpected	flounder	simple	The author flounder	2
1450	8	725	expected	flounder	simple	The author flounders	2
1451	8	726	unexpected	flourish	simple	The author flourish	2
1452	8	726	expected	flourish	simple	The author flourishes	2
1453	8	727	unexpected	flow	simple	The author flow	2
1454	8	727	expected	flow	simple	The author flows	2
1455	8	728	unexpected	fluctuate	simple	The author fluctuate	2
1456	8	728	expected	fluctuate	simple	The author fluctuates	2
1457	8	729	unexpected	flush	simple	The author flush	2
1458	8	729	expected	flush	simple	The author flushes	2
1459	8	730	unexpected	fly	simple	The author fly	2
1460	8	730	expected	fly	simple	The author flies	2
1461	8	731	unexpected	focus	simple	The author focus	2
1462	8	731	expected	focus	simple	The author focuses	2
1463	8	732	unexpected	fog	simple	The author fog	2
1464	8	732	expected	fog	simple	The author fogs	2
1465	8	733	unexpected	foil	simple	The author foil	2
1466	8	733	expected	foil	simple	The author foils	2
1467	8	734	unexpected	fold	simple	The author fold	2
1468	8	734	expected	fold	simple	The author folds	2
1469	8	735	unexpected	follow	simple	The author follow	2
1470	8	735	expected	follow	simple	The author follows	2
1471	8	736	unexpected	fool	simple	The author fool	2
1472	8	736	expected	fool	simple	The author fools	2
1473	8	737	unexpected	foot	simple	The author foot	2
1474	8	737	expected	foot	simple	The author foots	2
1475	8	738	unexpected	force	simple	The author force	2
1476	8	738	expected	force	simple	The author forces	2
1477	8	739	unexpected	forecast	simple	The author forecast	2
1478	8	739	expected	forecast	simple	The author forecasts	2
1479	8	740	unexpected	foresee	simple	The author foresee	2
1480	8	740	expected	foresee	simple	The author foresees	2
1481	8	741	unexpected	forfeit	simple	The author forfeit	2
1482	8	741	expected	forfeit	simple	The author forfeits	2
1483	8	742	unexpected	forget	simple	The author forget	2
1484	8	742	expected	forget	simple	The author forgets	2
1485	8	743	unexpected	forge	simple	The author forge	2
1486	8	743	expected	forge	simple	The author forges	2
1487	8	744	unexpected	forgive	simple	The author forgive	2
1488	8	744	expected	forgive	simple	The author forgives	2
1489	8	745	unexpected	forgo	simple	The author forgo	2
1490	8	745	expected	forgo	simple	The author forgoes	2
1491	8	746	unexpected	formulate	simple	The author formulate	2
1492	8	746	expected	formulate	simple	The author formulates	2
1493	8	747	unexpected	form	simple	The author form	2
1494	8	747	expected	form	simple	The author forms	2
1495	8	748	unexpected	foster	simple	The author foster	2
1496	8	748	expected	foster	simple	The author fosters	2
1497	8	749	unexpected	frame	simple	The author frame	2
1498	8	749	expected	frame	simple	The author frames	2
1499	8	750	unexpected	franchise	simple	The author franchise	2
1500	8	750	expected	franchise	simple	The author franchises	2
1501	8	751	unexpected	free	simple	The author free	2
1502	8	751	expected	free	simple	The author frees	2
1503	8	752	unexpected	freeze	simple	The author freeze	2
1504	8	752	expected	freeze	simple	The author freezes	2
1505	8	753	unexpected	freight	simple	The author freight	2
1506	8	753	expected	freight	simple	The author freights	2
1507	8	754	unexpected	fret	simple	The author fret	2
1508	8	754	expected	fret	simple	The author frets	2
1509	8	755	unexpected	frighten	simple	The author frighten	2
1510	8	755	expected	frighten	simple	The author frightens	2
1511	8	756	unexpected	frolic	simple	The author frolic	2
1512	8	756	expected	frolic	simple	The author frolics	2
1513	8	757	unexpected	frustrate	simple	The author frustrate	2
1514	8	757	expected	frustrate	simple	The author frustrates	2
1515	8	758	unexpected	fudge	simple	The author fudge	2
1516	8	758	expected	fudge	simple	The author fudges	2
1517	8	759	unexpected	fuel	simple	The author fuel	2
1518	8	759	expected	fuel	simple	The author fuels	2
1519	8	760	unexpected	fulfill	simple	The author fulfill	2
1520	8	760	expected	fulfill	simple	The author fulfills	2
1521	8	761	unexpected	function	simple	The author function	2
1522	8	761	expected	function	simple	The author functions	2
1523	8	762	unexpected	fund	simple	The author fund	2
1524	8	762	expected	fund	simple	The author funds	2
1525	8	763	unexpected	funnel	simple	The author funnel	2
1526	8	763	expected	funnel	simple	The author funnels	2
1527	8	764	unexpected	furnish	simple	The author furnish	2
1528	8	764	expected	furnish	simple	The author furnishes	2
1529	8	765	unexpected	further	simple	The author further	2
1530	8	765	expected	further	simple	The author furthers	2
1531	8	766	unexpected	gain	simple	The author gain	2
1532	8	766	expected	gain	simple	The author gains	2
1533	8	767	unexpected	galvanize	simple	The author galvanize	2
1534	8	767	expected	galvanize	simple	The author galvanizes	2
1535	8	768	unexpected	gamble	simple	The author gamble	2
1536	8	768	expected	gamble	simple	The author gambles	2
1537	8	769	unexpected	garden	simple	The author garden	2
1538	8	769	expected	garden	simple	The author gardens	2
1539	8	770	unexpected	garner	simple	The author garner	2
1540	8	770	expected	garner	simple	The author garners	2
1541	8	771	unexpected	gasp	simple	The author gasp	2
1542	8	771	expected	gasp	simple	The author gasps	2
1543	8	772	unexpected	gather	simple	The author gather	2
1544	8	772	expected	gather	simple	The author gathers	2
1545	8	773	unexpected	gauge	simple	The author gauge	2
1546	8	773	expected	gauge	simple	The author gauges	2
1547	8	774	unexpected	gender	simple	The author gender	2
1548	8	774	expected	gender	simple	The author genders	2
1549	8	775	unexpected	generalize	simple	The author generalize	2
1550	8	775	expected	generalize	simple	The author generalizes	2
1551	8	776	unexpected	generate	simple	The author generate	2
1552	8	776	expected	generate	simple	The author generates	2
1553	8	777	unexpected	get	simple	The author get	2
1554	8	777	expected	get	simple	The author gets	2
1555	8	778	unexpected	give	simple	The author give	2
1556	8	778	expected	give	simple	The author gives	2
1557	8	779	unexpected	glamorize	simple	The author glamorize	2
1558	8	779	expected	glamorize	simple	The author glamorizes	2
1559	8	780	unexpected	glaze	simple	The author glaze	2
1560	8	780	expected	glaze	simple	The author glazes	2
1561	8	781	unexpected	glean	simple	The author glean	2
1562	8	781	expected	glean	simple	The author gleans	2
1563	8	782	unexpected	glide	simple	The author glide	2
1564	8	782	expected	glide	simple	The author glides	2
1565	8	783	unexpected	gloat	simple	The author gloat	2
1566	8	783	expected	gloat	simple	The author gloats	2
1567	8	784	unexpected	gloss	simple	The author gloss	2
1568	8	784	expected	gloss	simple	The author glosses	2
1569	9	785	unexpected	glut	simple	The customers gluts	2
1570	9	785	expected	glut	simple	The customers glut	2
1571	9	786	unexpected	gon	simple	The customers gons	2
1572	9	786	expected	gon	simple	The customers gon	2
1573	9	787	unexpected	gore	simple	The customers gores	2
1574	9	787	expected	gore	simple	The customers gore	2
1575	9	788	unexpected	go	simple	The customers goes	2
1576	9	788	expected	go	simple	The customers go	2
1577	9	789	unexpected	govern	simple	The customers governs	2
1578	9	789	expected	govern	simple	The customers govern	2
1579	9	790	unexpected	grab	simple	The customers grabs	2
1580	9	790	expected	grab	simple	The customers grab	2
1581	9	791	unexpected	grace	simple	The customers graces	2
1582	9	791	expected	grace	simple	The customers grace	2
1583	9	792	unexpected	grant	simple	The customers grants	2
1584	9	792	expected	grant	simple	The customers grant	2
1585	9	793	unexpected	grapple	simple	The customers grapples	2
1586	9	793	expected	grapple	simple	The customers grapple	2
1587	9	794	unexpected	grasp	simple	The customers grasps	2
1588	9	794	expected	grasp	simple	The customers grasp	2
1589	9	795	unexpected	grimace	simple	The customers grimaces	2
1590	9	795	expected	grimace	simple	The customers grimace	2
1591	9	796	unexpected	ground	simple	The customers grounds	2
1592	9	796	expected	ground	simple	The customers ground	2
1593	9	797	unexpected	group	simple	The customers groups	2
1594	9	797	expected	group	simple	The customers group	2
1595	9	798	unexpected	growth	simple	The customers growths	2
1596	9	798	expected	growth	simple	The customers growth	2
1597	9	799	unexpected	grow	simple	The customers grows	2
1598	9	799	expected	grow	simple	The customers grow	2
1599	9	800	unexpected	guarantee	simple	The customers guarantees	2
1600	9	800	expected	guarantee	simple	The customers guarantee	2
1601	9	801	unexpected	guard	simple	The customers guards	2
1602	9	801	expected	guard	simple	The customers guard	2
1603	9	802	unexpected	guess	simple	The customers guesses	2
1604	9	802	expected	guess	simple	The customers guess	2
1605	9	803	unexpected	guide	simple	The customers guides	2
1606	9	803	expected	guide	simple	The customers guide	2
1607	9	804	unexpected	gut	simple	The customers guts	2
1608	9	804	expected	gut	simple	The customers gut	2
1609	9	805	unexpected	guzzle	simple	The customers guzzles	2
1610	9	805	expected	guzzle	simple	The customers guzzle	2
1611	9	806	unexpected	hack	simple	The customers hacks	2
1612	9	806	expected	hack	simple	The customers hack	2
1613	9	807	unexpected	halt	simple	The customers halts	2
1614	9	807	expected	halt	simple	The customers halt	2
1615	9	808	unexpected	halve	simple	The customers halves	2
1616	9	808	expected	halve	simple	The customers halve	2
1617	9	809	unexpected	hammer	simple	The customers hammers	2
1618	9	809	expected	hammer	simple	The customers hammer	2
1619	9	810	unexpected	hamper	simple	The customers hampers	2
1620	9	810	expected	hamper	simple	The customers hamper	2
1621	9	811	unexpected	handicap	simple	The customers handicaps	2
1622	9	811	expected	handicap	simple	The customers handicap	2
1623	9	812	unexpected	handle	simple	The customers handles	2
1624	9	812	expected	handle	simple	The customers handle	2
1625	9	813	unexpected	hand	simple	The customers hands	2
1626	9	813	expected	hand	simple	The customers hand	2
1627	9	814	unexpected	hang	simple	The customers hangs	2
1628	9	814	expected	hang	simple	The customers hang	2
1629	9	815	unexpected	happen	simple	The customers happens	2
1630	9	815	expected	happen	simple	The customers happen	2
1631	9	816	unexpected	harass	simple	The customers harasses	2
1632	9	816	expected	harass	simple	The customers harass	2
1633	9	817	unexpected	harm	simple	The customers harms	2
1634	9	817	expected	harm	simple	The customers harm	2
1635	9	818	unexpected	hasten	simple	The customers hastens	2
1636	9	818	expected	hasten	simple	The customers hasten	2
1637	9	819	unexpected	hate	simple	The customers hates	2
1638	9	819	expected	hate	simple	The customers hate	2
1639	9	820	unexpected	haul	simple	The customers hauls	2
1640	9	820	expected	haul	simple	The customers haul	2
1641	9	821	unexpected	haunt	simple	The customers haunts	2
1642	9	821	expected	haunt	simple	The customers haunt	2
1643	9	822	unexpected	have	simple	The customers haves	2
1644	9	822	expected	have	simple	The customers have	2
1645	9	823	unexpected	head	simple	The customers heads	2
1646	9	823	expected	head	simple	The customers head	2
1647	9	824	unexpected	heal	simple	The customers heals	2
1648	9	824	expected	heal	simple	The customers heal	2
