sentid	contextid	pairid	comparison	lemma	condition	sentence	ROI
1188	7	594	expected	empty	vp_coord	The teacher impugns and empties	4
1189	7	595	unexpected	emulate	vp_coord	The teacher impugns and emulate	4
1190	7	595	expected	emulate	vp_coord	The teacher impugns and emulates	4
1191	7	596	unexpected	enable	vp_coord	The teacher impugns and enable	4
1192	7	596	expected	enable	vp_coord	The teacher impugns and enables	4
1193	7	597	unexpected	enact	vp_coord	The teacher impugns and enact	4
1194	7	597	expected	enact	vp_coord	The teacher impugns and enacts	4
1195	7	598	unexpected	encapsulate	vp_coord	The teacher impugns and encapsulate	4
1196	7	598	expected	encapsulate	vp_coord	The teacher impugns and encapsulates	4
1197	7	599	unexpected	encompass	vp_coord	The teacher impugns and encompass	4
1198	7	599	expected	encompass	vp_coord	The teacher impugns and encompasses	4
1199	7	600	unexpected	encounter	vp_coord	The teacher impugns and encounter	4
1200	7	600	expected	encounter	vp_coord	The teacher impugns and encounters	4
1201	7	601	unexpected	encourage	vp_coord	The teacher impugns and encourage	4
1202	7	601	expected	encourage	vp_coord	The teacher impugns and encourages	4
1203	7	602	unexpected	endanger	vp_coord	The teacher impugns and endanger	4
1204	7	602	expected	endanger	vp_coord	The teacher impugns and endangers	4
1205	7	603	unexpected	endeavor	vp_coord	The teacher impugns and endeavor	4
1206	7	603	expected	endeavor	vp_coord	The teacher impugns and endeavors	4
1207	7	604	unexpected	endorse	vp_coord	The teacher impugns and endorse	4
1208	7	604	expected	endorse	vp_coord	The teacher impugns and endorses	4
1209	7	605	unexpected	endure	vp_coord	The teacher impugns and endure	4
1210	7	605	expected	endure	vp_coord	The teacher impugns and endures	4
1211	7	606	unexpected	end	vp_coord	The teacher impugns and end	4
1212	7	606	expected	end	vp_coord	The teacher impugns and ends	4
1213	7	607	unexpected	enforce	vp_coord	The teacher impugns and enforce	4
1214	7	607	expected	enforce	vp_coord	The teacher impugns and enforces	4
1215	7	608	unexpected	engage	vp_coord	The teacher impugns and engage	4
1216	7	608	expected	engage	vp_coord	The teacher impugns and engages	4
1217	7	609	unexpected	engineer	vp_coord	The teacher impugns and engineer	4
1218	7	609	expected	engineer	vp_coord	The teacher impugns and engineers	4
1219	7	610	unexpected	enhance	vp_coord	The teacher impugns and enhance	4
1220	7	610	expected	enhance	vp_coord	The teacher impugns and enhances	4
1221	7	611	unexpected	enjoin	vp_coord	The teacher impugns and enjoin	4
1222	7	611	expected	enjoin	vp_coord	The teacher impugns and enjoins	4
1223	7	612	unexpected	enjoy	vp_coord	The teacher impugns and enjoy	4
1224	7	612	expected	enjoy	vp_coord	The teacher impugns and enjoys	4
1225	7	613	unexpected	enlarge	vp_coord	The teacher impugns and enlarge	4
1226	7	613	expected	enlarge	vp_coord	The teacher impugns and enlarges	4
1227	7	614	unexpected	enlist	vp_coord	The teacher impugns and enlist	4
1228	7	614	expected	enlist	vp_coord	The teacher impugns and enlists	4
1229	7	615	unexpected	enroll	vp_coord	The teacher impugns and enroll	4
1230	7	615	expected	enroll	vp_coord	The teacher impugns and enrolls	4
1231	7	616	unexpected	ensue	vp_coord	The teacher impugns and ensue	4
1232	7	616	expected	ensue	vp_coord	The teacher impugns and ensues	4
1233	7	617	unexpected	ensure	vp_coord	The teacher impugns and ensure	4
1234	7	617	expected	ensure	vp_coord	The teacher impugns and ensures	4
1235	7	618	unexpected	entail	vp_coord	The teacher impugns and entail	4
1236	7	618	expected	entail	vp_coord	The teacher impugns and entails	4
1237	7	619	unexpected	enter	vp_coord	The teacher impugns and enter	4
1238	7	619	expected	enter	vp_coord	The teacher impugns and enters	4
1239	7	620	unexpected	entice	vp_coord	The teacher impugns and entice	4
1240	7	620	expected	entice	vp_coord	The teacher impugns and entices	4
1241	7	621	unexpected	entitle	vp_coord	The teacher impugns and entitle	4
1242	7	621	expected	entitle	vp_coord	The teacher impugns and entitles	4
1243	7	622	unexpected	entrench	vp_coord	The teacher impugns and entrench	4
1244	7	622	expected	entrench	vp_coord	The teacher impugns and entrenches	4
1245	7	623	unexpected	entrust	vp_coord	The teacher impugns and entrust	4
1246	7	623	expected	entrust	vp_coord	The teacher impugns and entrusts	4
1247	7	624	unexpected	envision	vp_coord	The teacher impugns and envision	4
1248	7	624	expected	envision	vp_coord	The teacher impugns and envisions	4
1249	7	625	unexpected	equal	vp_coord	The teacher impugns and equal	4
1250	7	625	expected	equal	vp_coord	The teacher impugns and equals	4
1251	7	626	unexpected	equate	vp_coord	The teacher impugns and equate	4
1252	7	626	expected	equate	vp_coord	The teacher impugns and equates	4
1253	7	627	unexpected	equip	vp_coord	The teacher impugns and equip	4
1254	7	627	expected	equip	vp_coord	The teacher impugns and equips	4
1255	7	628	unexpected	eradicate	vp_coord	The teacher impugns and eradicate	4
1256	7	628	expected	eradicate	vp_coord	The teacher impugns and eradicates	4
1257	7	629	unexpected	erase	vp_coord	The teacher impugns and erase	4
1258	7	629	expected	erase	vp_coord	The teacher impugns and erases	4
1259	7	630	unexpected	erect	vp_coord	The teacher impugns and erect	4
1260	7	630	expected	erect	vp_coord	The teacher impugns and erects	4
1261	7	631	unexpected	erode	vp_coord	The teacher impugns and erode	4
1262	7	631	expected	erode	vp_coord	The teacher impugns and erodes	4
1263	7	632	unexpected	erupt	vp_coord	The teacher impugns and erupt	4
1264	7	632	expected	erupt	vp_coord	The teacher impugns and erupts	4
1265	7	633	unexpected	escalate	vp_coord	The teacher impugns and escalate	4
1266	7	633	expected	escalate	vp_coord	The teacher impugns and escalates	4
1267	7	634	unexpected	escape	vp_coord	The teacher impugns and escape	4
1268	7	634	expected	escape	vp_coord	The teacher impugns and escapes	4
1269	7	635	unexpected	establish	vp_coord	The teacher impugns and establish	4
1270	7	635	expected	establish	vp_coord	The teacher impugns and establishes	4
1271	7	636	unexpected	estimate	vp_coord	The teacher impugns and estimate	4
1272	7	636	expected	estimate	vp_coord	The teacher impugns and estimates	4
1273	7	637	unexpected	evade	vp_coord	The teacher impugns and evade	4
1274	7	637	expected	evade	vp_coord	The teacher impugns and evades	4
1275	7	638	unexpected	evaluate	vp_coord	The teacher impugns and evaluate	4
1276	7	638	expected	evaluate	vp_coord	The teacher impugns and evaluates	4
1277	7	639	unexpected	evaporate	vp_coord	The teacher impugns and evaporate	4
1278	7	639	expected	evaporate	vp_coord	The teacher impugns and evaporates	4
1279	7	640	unexpected	even	vp_coord	The teacher impugns and even	4
1280	7	640	expected	even	vp_coord	The teacher impugns and evens	4
1281	7	641	unexpected	evolve	vp_coord	The teacher impugns and evolve	4
1282	7	641	expected	evolve	vp_coord	The teacher impugns and evolves	4
1283	7	642	unexpected	exacerbate	vp_coord	The teacher impugns and exacerbate	4
1284	7	642	expected	exacerbate	vp_coord	The teacher impugns and exacerbates	4
1285	7	643	unexpected	exaggerate	vp_coord	The teacher impugns and exaggerate	4
1286	7	643	expected	exaggerate	vp_coord	The teacher impugns and exaggerates	4
1287	7	644	unexpected	examine	vp_coord	The teacher impugns and examine	4
1288	7	644	expected	examine	vp_coord	The teacher impugns and examines	4
1289	7	645	unexpected	exceed	vp_coord	The teacher impugns and exceed	4
1290	7	645	expected	exceed	vp_coord	The teacher impugns and exceeds	4
1291	7	646	unexpected	except	vp_coord	The teacher impugns and except	4
1292	7	646	expected	except	vp_coord	The teacher impugns and excepts	4
1293	7	647	unexpected	exchange	vp_coord	The teacher impugns and exchange	4
1294	7	647	expected	exchange	vp_coord	The teacher impugns and exchanges	4
1295	7	648	unexpected	exclude	vp_coord	The teacher impugns and exclude	4
1296	7	648	expected	exclude	vp_coord	The teacher impugns and excludes	4
1297	7	649	unexpected	excorciate	vp_coord	The teacher impugns and excorciate	4
1298	7	649	expected	excorciate	vp_coord	The teacher impugns and excorciates	4
1299	7	650	unexpected	excuse	vp_coord	The teacher impugns and excuse	4
1300	7	650	expected	excuse	vp_coord	The teacher impugns and excuses	4
1301	7	651	unexpected	execute	vp_coord	The teacher impugns and execute	4
1302	7	651	expected	execute	vp_coord	The teacher impugns and executes	4
1303	7	652	unexpected	exempt	vp_coord	The teacher impugns and exempt	4
1304	7	652	expected	exempt	vp_coord	The teacher impugns and exempts	4
1305	7	653	unexpected	exercise	vp_coord	The teacher impugns and exercise	4
1306	7	653	expected	exercise	vp_coord	The teacher impugns and exercises	4
1307	7	654	unexpected	exhaust	vp_coord	The teacher impugns and exhaust	4
1308	7	654	expected	exhaust	vp_coord	The teacher impugns and exhausts	4
1309	7	655	unexpected	exhibit	vp_coord	The teacher impugns and exhibit	4
1310	7	655	expected	exhibit	vp_coord	The teacher impugns and exhibits	4
1311	7	656	unexpected	exist	vp_coord	The teacher impugns and exist	4
1312	7	656	expected	exist	vp_coord	The teacher impugns and exists	4
1313	7	657	unexpected	exit	vp_coord	The teacher impugns and exit	4
1314	7	657	expected	exit	vp_coord	The teacher impugns and exits	4
1315	7	658	unexpected	exorcise	vp_coord	The teacher impugns and exorcise	4
1316	7	658	expected	exorcise	vp_coord	The teacher impugns and exorcises	4
1317	7	659	unexpected	expand	vp_coord	The teacher impugns and expand	4
1318	7	659	expected	expand	vp_coord	The teacher impugns and expands	4
1319	7	660	unexpected	expect	vp_coord	The teacher impugns and expect	4
1320	7	660	expected	expect	vp_coord	The teacher impugns and expects	4
1321	7	661	unexpected	expedite	vp_coord	The teacher impugns and expedite	4
1322	7	661	expected	expedite	vp_coord	The teacher impugns and expedites	4
1323	7	662	unexpected	expel	vp_coord	The teacher impugns and expel	4
1324	7	662	expected	expel	vp_coord	The teacher impugns and expels	4
1325	7	663	unexpected	experience	vp_coord	The teacher impugns and experience	4
1326	7	663	expected	experience	vp_coord	The teacher impugns and experiences	4
1327	7	664	unexpected	expire	vp_coord	The teacher impugns and expire	4
1328	7	664	expected	expire	vp_coord	The teacher impugns and expires	4
1329	7	665	unexpected	explain	vp_coord	The teacher impugns and explain	4
1330	7	665	expected	explain	vp_coord	The teacher impugns and explains	4
1331	7	666	unexpected	explode	vp_coord	The teacher impugns and explode	4
1332	7	666	expected	explode	vp_coord	The teacher impugns and explodes	4
1333	7	667	unexpected	exploit	vp_coord	The teacher impugns and exploit	4
1334	7	667	expected	exploit	vp_coord	The teacher impugns and exploits	4
1335	7	668	unexpected	explore	vp_coord	The teacher impugns and explore	4
1336	7	668	expected	explore	vp_coord	The teacher impugns and explores	4
1337	7	669	unexpected	export	vp_coord	The teacher impugns and export	4
1338	7	669	expected	export	vp_coord	The teacher impugns and exports	4
1339	7	670	unexpected	expose	vp_coord	The teacher impugns and expose	4
1340	7	670	expected	expose	vp_coord	The teacher impugns and exposes	4
1341	7	671	unexpected	express	vp_coord	The teacher impugns and express	4
1342	7	671	expected	express	vp_coord	The teacher impugns and expresses	4
1343	7	672	unexpected	expunge	vp_coord	The teacher impugns and expunge	4
1344	7	672	expected	expunge	vp_coord	The teacher impugns and expunges	4
1345	7	673	unexpected	extend	vp_coord	The teacher impugns and extend	4
1346	7	673	expected	extend	vp_coord	The teacher impugns and extends	4
1347	7	674	unexpected	extinguish	vp_coord	The teacher impugns and extinguish	4
1348	7	674	expected	extinguish	vp_coord	The teacher impugns and extinguishes	4
1349	7	675	unexpected	extort	vp_coord	The teacher impugns and extort	4
1350	7	675	expected	extort	vp_coord	The teacher impugns and extorts	4
1351	7	676	unexpected	extract	vp_coord	The teacher impugns and extract	4
1352	7	676	expected	extract	vp_coord	The teacher impugns and extracts	4
1353	7	677	unexpected	extricate	vp_coord	The teacher impugns and extricate	4
1354	7	677	expected	extricate	vp_coord	The teacher impugns and extricates	4
1355	7	678	unexpected	fabricate	vp_coord	The teacher impugns and fabricate	4
1356	7	678	expected	fabricate	vp_coord	The teacher impugns and fabricates	4
1357	7	679	unexpected	face	vp_coord	The teacher impugns and face	4
1358	7	679	expected	face	vp_coord	The teacher impugns and faces	4
1359	7	680	unexpected	facilitate	vp_coord	The teacher impugns and facilitate	4
1360	7	680	expected	facilitate	vp_coord	The teacher impugns and facilitates	4
1361	7	681	unexpected	factor	vp_coord	The teacher impugns and factor	4
1362	7	681	expected	factor	vp_coord	The teacher impugns and factors	4
1363	7	682	unexpected	fade	vp_coord	The teacher impugns and fade	4
1364	7	682	expected	fade	vp_coord	The teacher impugns and fades	4
1365	7	683	unexpected	fail	vp_coord	The teacher impugns and fail	4
1366	7	683	expected	fail	vp_coord	The teacher impugns and fails	4
1367	7	684	unexpected	fall	vp_coord	The teacher impugns and fall	4
1368	7	684	expected	fall	vp_coord	The teacher impugns and falls	4
1369	7	685	unexpected	falsify	vp_coord	The teacher impugns and falsify	4
1370	7	685	expected	falsify	vp_coord	The teacher impugns and falsifies	4
1371	7	686	unexpected	familiarize	vp_coord	The teacher impugns and familiarize	4
1372	7	686	expected	familiarize	vp_coord	The teacher impugns and familiarizes	4
1373	8	687	unexpected	fantasize	vp_coord	The author loots and fantasize	4
1374	8	687	expected	fantasize	vp_coord	The author loots and fantasizes	4
1375	8	688	unexpected	fare	vp_coord	The author loots and fare	4
1376	8	688	expected	fare	vp_coord	The author loots and fares	4
1377	8	689	unexpected	farm	vp_coord	The author loots and farm	4
1378	8	689	expected	farm	vp_coord	The author loots and farms	4
